Entidad federativa,Edad,Población total,SLE,NSLE,NE
Aguascalientes,6,25419.0,12191.0,11968.0,1260.0
Aguascalientes,7,25706.0,21539.0,3133.0,1034.0
Aguascalientes,8,25989.0,24191.0,1224.0,574.0
Aguascalientes,9,26380.0,25519.0,653.0,208.0
Aguascalientes,10,26529.0,25937.0,394.0,198.0
Aguascalientes,11,24325.0,24046.0,225.0,54.0
Aguascalientes,12,24469.0,24185.0,202.0,82.0
Aguascalientes,13,23731.0,23432.0,160.0,139.0
Aguascalientes,14,24752.0,24497.0,148.0,107.0
Aguascalientes,6,918.0,384.0,491.0,43.0
Aguascalientes,7,1014.0,784.0,210.0,20.0
Aguascalientes,8,915.0,828.0,70.0,17.0
Aguascalientes,9,1013.0,958.0,53.0,2.0
Aguascalientes,10,962.0,932.0,27.0,3.0
Aguascalientes,11,853.0,832.0,19.0,2.0
Aguascalientes,12,896.0,882.0,10.0,4.0
Aguascalientes,13,848.0,828.0,15.0,5.0
Aguascalientes,14,857.0,844.0,10.0,3.0
Aguascalientes,6,822.0,382.0,422.0,18.0
Aguascalientes,7,769.0,623.0,133.0,13.0
Aguascalientes,8,757.0,715.0,36.0,6.0
Aguascalientes,9,825.0,791.0,30.0,4.0
Aguascalientes,10,797.0,779.0,13.0,5.0
Aguascalientes,11,695.0,686.0,7.0,2.0
Aguascalientes,12,660.0,651.0,9.0,0.0
Aguascalientes,13,649.0,639.0,6.0,4.0
Aguascalientes,14,699.0,691.0,5.0,3.0
Aguascalientes,6,1258.0,543.0,629.0,86.0
Aguascalientes,7,1321.0,1044.0,194.0,83.0
Aguascalientes,8,1334.0,1204.0,81.0,49.0
Aguascalientes,9,1377.0,1325.0,42.0,10.0
Aguascalientes,10,1404.0,1365.0,28.0,11.0
Aguascalientes,11,1223.0,1207.0,15.0,1.0
Aguascalientes,12,1260.0,1243.0,15.0,2.0
Aguascalientes,13,1137.0,1122.0,8.0,7.0
Aguascalientes,14,1238.0,1222.0,10.0,6.0
Aguascalientes,6,2332.0,975.0,1211.0,146.0
Aguascalientes,7,2416.0,1949.0,364.0,103.0
Aguascalientes,8,2430.0,2235.0,142.0,53.0
Aguascalientes,9,2597.0,2510.0,68.0,19.0
Aguascalientes,10,2469.0,2392.0,43.0,34.0
Aguascalientes,11,2233.0,2204.0,22.0,7.0
Aguascalientes,12,2189.0,2167.0,16.0,6.0
Aguascalientes,13,2102.0,2071.0,13.0,18.0
Aguascalientes,14,2220.0,2197.0,13.0,10.0
Aguascalientes,6,1818.0,818.0,881.0,119.0
Aguascalientes,7,1771.0,1483.0,194.0,94.0
Aguascalientes,8,1738.0,1616.0,76.0,46.0
Aguascalientes,9,1749.0,1710.0,27.0,12.0
Aguascalientes,10,1814.0,1787.0,18.0,9.0
Aguascalientes,11,1532.0,1517.0,13.0,2.0
Aguascalientes,12,1621.0,1604.0,10.0,7.0
Aguascalientes,13,1554.0,1530.0,11.0,13.0
Aguascalientes,14,1563.0,1549.0,7.0,7.0
Aguascalientes,6,378.0,193.0,174.0,11.0
Aguascalientes,7,406.0,341.0,48.0,17.0
Aguascalientes,8,397.0,370.0,20.0,7.0
Aguascalientes,9,378.0,369.0,8.0,1.0
Aguascalientes,10,386.0,380.0,5.0,1.0
Aguascalientes,11,339.0,333.0,4.0,2.0
Aguascalientes,12,414.0,408.0,5.0,1.0
Aguascalientes,13,368.0,362.0,4.0,2.0
Aguascalientes,14,395.0,390.0,2.0,3.0
Aguascalientes,6,260.0,127.0,110.0,23.0
Aguascalientes,7,275.0,239.0,25.0,11.0
Aguascalientes,8,278.0,261.0,12.0,5.0
Aguascalientes,9,263.0,252.0,6.0,5.0
Aguascalientes,10,307.0,294.0,6.0,7.0
Aguascalientes,11,264.0,261.0,3.0,0.0
Aguascalientes,12,234.0,231.0,3.0,0.0
Aguascalientes,13,225.0,223.0,0.0,2.0
Aguascalientes,14,258.0,256.0,2.0,0.0
Aguascalientes,6,2170.0,1039.0,1047.0,84.0
Aguascalientes,7,2121.0,1820.0,250.0,51.0
Aguascalientes,8,2226.0,2085.0,108.0,33.0
Aguascalientes,9,2136.0,2068.0,53.0,15.0
Aguascalientes,10,2234.0,2178.0,37.0,19.0
Aguascalientes,11,2026.0,2004.0,19.0,3.0
Aguascalientes,12,2021.0,1995.0,19.0,7.0
Aguascalientes,13,1989.0,1965.0,14.0,10.0
Aguascalientes,14,2115.0,2102.0,10.0,3.0
Aguascalientes,6,1105.0,490.0,550.0,65.0
Aguascalientes,7,1088.0,881.0,174.0,33.0
Aguascalientes,8,1158.0,1073.0,68.0,17.0
Aguascalientes,9,1177.0,1142.0,28.0,7.0
Aguascalientes,10,1137.0,1105.0,28.0,4.0
Aguascalientes,11,1084.0,1061.0,20.0,3.0
Aguascalientes,12,1036.0,1021.0,10.0,5.0
Aguascalientes,13,982.0,974.0,4.0,4.0
Aguascalientes,14,979.0,965.0,11.0,3.0
Aguascalientes,6,14358.0,7240.0,6453.0,665.0
Aguascalientes,7,14525.0,12375.0,1541.0,609.0
Aguascalientes,8,14756.0,13804.0,611.0,341.0
Aguascalientes,9,14865.0,14394.0,338.0,133.0
Aguascalientes,10,15019.0,14725.0,189.0,105.0
Aguascalientes,11,14076.0,13941.0,103.0,32.0
Aguascalientes,12,14138.0,13983.0,105.0,50.0
Aguascalientes,13,13877.0,13718.0,85.0,74.0
Aguascalientes,14,14428.0,14281.0,78.0,69.0
Baja California,6,59179.0,22213.0,30872.0,6094.0
Baja California,7,59505.0,43440.0,11314.0,4751.0
Baja California,8,62853.0,56267.0,4216.0,2370.0
Baja California,9,61874.0,59050.0,2010.0,814.0
Baja California,10,65189.0,63200.0,1237.0,752.0
Baja California,11,59340.0,58454.0,600.0,286.0
Baja California,12,62172.0,61323.0,514.0,335.0
Baja California,13,59571.0,58638.0,417.0,516.0
Baja California,14,59200.0,58393.0,408.0,399.0
Baja California,6,1113.0,362.0,663.0,88.0
Baja California,7,1197.0,799.0,342.0,56.0
Baja California,8,1265.0,1075.0,165.0,25.0
Baja California,9,1143.0,1065.0,72.0,6.0
Baja California,10,1243.0,1165.0,67.0,11.0
Baja California,11,1127.0,1092.0,31.0,4.0
Baja California,12,1190.0,1161.0,26.0,3.0
Baja California,13,1179.0,1152.0,18.0,9.0
Baja California,14,1084.0,1058.0,18.0,8.0
Baja California,6,711.0,231.0,423.0,57.0
Baja California,7,658.0,483.0,146.0,29.0
Baja California,8,754.0,650.0,89.0,15.0
Baja California,9,732.0,689.0,37.0,6.0
Baja California,10,728.0,699.0,27.0,2.0
Baja California,11,700.0,688.0,10.0,2.0
Baja California,12,696.0,685.0,8.0,3.0
Baja California,13,670.0,663.0,7.0,0.0
Baja California,14,694.0,682.0,10.0,2.0
Baja California,6,1194.0,387.0,724.0,83.0
Baja California,7,1235.0,880.0,298.0,57.0
Baja California,8,1282.0,1121.0,132.0,29.0
Baja California,9,1298.0,1212.0,74.0,12.0
Baja California,10,1368.0,1307.0,48.0,13.0
Baja California,11,1229.0,1202.0,26.0,1.0
Baja California,12,1227.0,1208.0,12.0,7.0
Baja California,13,1188.0,1164.0,14.0,10.0
Baja California,14,1131.0,1103.0,18.0,10.0
Baja California,6,1993.0,608.0,1234.0,151.0
Baja California,7,2071.0,1426.0,542.0,103.0
Baja California,8,2051.0,1760.0,240.0,51.0
Baja California,9,2137.0,1996.0,119.0,22.0
Baja California,10,2224.0,2138.0,73.0,13.0
Baja California,11,1939.0,1889.0,43.0,7.0
Baja California,12,2022.0,1974.0,40.0,8.0
Baja California,13,1927.0,1883.0,30.0,14.0
Baja California,14,1909.0,1871.0,25.0,13.0
Baja California,6,1702.0,462.0,1059.0,181.0
Baja California,7,1672.0,1078.0,448.0,146.0
Baja California,8,1736.0,1476.0,204.0,56.0
Baja California,9,1813.0,1676.0,116.0,21.0
Baja California,10,1817.0,1720.0,78.0,19.0
Baja California,11,1657.0,1609.0,38.0,10.0
Baja California,12,1714.0,1684.0,19.0,11.0
Baja California,13,1704.0,1659.0,25.0,20.0
Baja California,14,1696.0,1665.0,20.0,11.0
Baja California,6,2299.0,786.0,1337.0,176.0
Baja California,7,2267.0,1631.0,535.0,101.0
Baja California,8,2492.0,2183.0,248.0,61.0
Baja California,9,2446.0,2318.0,108.0,20.0
Baja California,10,2598.0,2495.0,85.0,18.0
Baja California,11,2304.0,2245.0,48.0,11.0
Baja California,12,2463.0,2415.0,33.0,15.0
Baja California,13,2337.0,2299.0,24.0,14.0
Baja California,14,2211.0,2174.0,28.0,9.0
Baja California,6,1203.0,423.0,661.0,119.0
Baja California,7,1166.0,848.0,263.0,55.0
Baja California,8,1226.0,1079.0,103.0,44.0
Baja California,9,1141.0,1086.0,46.0,9.0
Baja California,10,1154.0,1122.0,22.0,10.0
Baja California,11,1072.0,1053.0,16.0,3.0
Baja California,12,1029.0,1014.0,12.0,3.0
Baja California,13,950.0,935.0,9.0,6.0
Baja California,14,946.0,927.0,13.0,6.0
Baja California,6,4351.0,1305.0,2727.0,319.0
Baja California,7,4319.0,2930.0,1174.0,215.0
Baja California,8,4432.0,3837.0,475.0,120.0
Baja California,9,4496.0,4219.0,216.0,61.0
Baja California,10,4484.0,4296.0,147.0,41.0
Baja California,11,4194.0,4114.0,63.0,17.0
Baja California,12,4125.0,4063.0,51.0,11.0
Baja California,13,3971.0,3901.0,45.0,25.0
Baja California,14,4000.0,3929.0,46.0,25.0
Baja California,6,1807.0,745.0,868.0,194.0
Baja California,7,1709.0,1259.0,280.0,170.0
Baja California,8,1704.0,1565.0,69.0,70.0
Baja California,9,1679.0,1639.0,24.0,16.0
Baja California,10,1582.0,1554.0,19.0,9.0
Baja California,11,1421.0,1408.0,11.0,2.0
Baja California,12,1386.0,1378.0,4.0,4.0
Baja California,13,1277.0,1266.0,3.0,8.0
Baja California,14,1139.0,1129.0,5.0,5.0
Baja California,6,2346.0,881.0,1172.0,293.0
Baja California,7,2356.0,1733.0,419.0,204.0
Baja California,8,2544.0,2280.0,149.0,115.0
Baja California,9,2459.0,2372.0,57.0,30.0
Baja California,10,2663.0,2584.0,33.0,46.0
Baja California,11,2456.0,2433.0,13.0,10.0
Baja California,12,2614.0,2575.0,18.0,21.0
Baja California,13,2508.0,2465.0,10.0,33.0
Baja California,14,2573.0,2539.0,14.0,20.0
Baja California,6,4551.0,1765.0,2329.0,457.0
Baja California,7,4682.0,3509.0,752.0,421.0
Baja California,8,4915.0,4475.0,235.0,205.0
Baja California,9,4873.0,4698.0,114.0,61.0
Baja California,10,5285.0,5176.0,53.0,56.0
Baja California,11,4709.0,4669.0,24.0,16.0
Baja California,12,5115.0,5075.0,26.0,14.0
Baja California,13,4969.0,4898.0,22.0,49.0
Baja California,14,5113.0,5057.0,19.0,37.0
Baja California,6,12120.0,4920.0,5698.0,1502.0
Baja California,7,12294.0,9352.0,1719.0,1223.0
Baja California,8,12960.0,11783.0,571.0,606.0
Baja California,9,12506.0,12024.0,287.0,195.0
Baja California,10,13249.0,12935.0,141.0,173.0
Baja California,11,12298.0,12156.0,72.0,70.0
Baja California,12,12763.0,12615.0,71.0,77.0
Baja California,13,12099.0,11935.0,42.0,122.0
Baja California,14,12011.0,11882.0,43.0,86.0
Baja California,6,23789.0,9338.0,11977.0,2474.0
Baja California,7,23879.0,17512.0,4396.0,1971.0
Baja California,8,25492.0,22983.0,1536.0,973.0
Baja California,9,25151.0,24056.0,740.0,355.0
Baja California,10,26794.0,26009.0,444.0,341.0
Baja California,11,24234.0,23896.0,205.0,133.0
Baja California,12,25828.0,25476.0,194.0,158.0
Baja California,13,24792.0,24418.0,168.0,206.0
Baja California,14,24693.0,24377.0,149.0,167.0
Baja California Sur,6,12101.0,4805.0,6473.0,823.0
Baja California Sur,7,12195.0,9240.0,2350.0,605.0
Baja California Sur,8,12192.0,11029.0,890.0,273.0
Baja California Sur,9,11961.0,11462.0,418.0,81.0
Baja California Sur,10,12309.0,11940.0,279.0,90.0
Baja California Sur,11,11277.0,11125.0,113.0,39.0
Baja California Sur,12,11395.0,11263.0,102.0,30.0
Baja California Sur,13,11138.0,10976.0,93.0,69.0
Baja California Sur,14,11261.0,11126.0,81.0,54.0
Baja California Sur,6,482.0,170.0,291.0,21.0
Baja California Sur,7,469.0,318.0,146.0,5.0
Baja California Sur,8,474.0,416.0,51.0,7.0
Baja California Sur,9,467.0,426.0,37.0,4.0
Baja California Sur,10,467.0,441.0,23.0,3.0
Baja California Sur,11,485.0,471.0,14.0,0.0
Baja California Sur,12,414.0,403.0,8.0,3.0
Baja California Sur,13,438.0,421.0,14.0,3.0
Baja California Sur,14,485.0,474.0,9.0,2.0
Baja California Sur,6,325.0,113.0,200.0,12.0
Baja California Sur,7,328.0,255.0,61.0,12.0
Baja California Sur,8,273.0,250.0,22.0,1.0
Baja California Sur,9,261.0,248.0,13.0,0.0
Baja California Sur,10,315.0,305.0,7.0,3.0
Baja California Sur,11,299.0,295.0,4.0,0.0
Baja California Sur,12,271.0,264.0,5.0,2.0
Baja California Sur,13,280.0,273.0,4.0,3.0
Baja California Sur,14,284.0,280.0,0.0,4.0
Baja California Sur,6,349.0,122.0,199.0,28.0
Baja California Sur,7,324.0,249.0,61.0,14.0
Baja California Sur,8,362.0,314.0,34.0,14.0
Baja California Sur,9,336.0,316.0,16.0,4.0
Baja California Sur,10,345.0,330.0,14.0,1.0
Baja California Sur,11,337.0,331.0,6.0,0.0
Baja California Sur,12,350.0,346.0,2.0,2.0
Baja California Sur,13,337.0,333.0,3.0,1.0
Baja California Sur,14,344.0,339.0,2.0,3.0
Baja California Sur,6,552.0,155.0,376.0,21.0
Baja California Sur,7,548.0,383.0,150.0,15.0
Baja California Sur,8,599.0,514.0,78.0,7.0
Baja California Sur,9,563.0,521.0,41.0,1.0
Baja California Sur,10,575.0,534.0,37.0,4.0
Baja California Sur,11,467.0,455.0,11.0,1.0
Baja California Sur,12,534.0,523.0,11.0,0.0
Baja California Sur,13,508.0,492.0,8.0,8.0
Baja California Sur,14,500.0,474.0,21.0,5.0
Baja California Sur,6,181.0,64.0,112.0,5.0
Baja California Sur,7,180.0,143.0,33.0,4.0
Baja California Sur,8,200.0,184.0,14.0,2.0
Baja California Sur,9,232.0,219.0,13.0,0.0
Baja California Sur,10,202.0,195.0,7.0,0.0
Baja California Sur,11,202.0,200.0,0.0,2.0
Baja California Sur,12,204.0,203.0,1.0,0.0
Baja California Sur,13,214.0,214.0,0.0,0.0
Baja California Sur,14,210.0,207.0,2.0,1.0
Baja California Sur,6,682.0,222.0,427.0,33.0
Baja California Sur,7,697.0,489.0,187.0,21.0
Baja California Sur,8,713.0,633.0,70.0,10.0
Baja California Sur,9,680.0,646.0,29.0,5.0
Baja California Sur,10,709.0,687.0,15.0,7.0
Baja California Sur,11,651.0,633.0,14.0,4.0
Baja California Sur,12,638.0,627.0,10.0,1.0
Baja California Sur,13,690.0,674.0,10.0,6.0
Baja California Sur,14,675.0,667.0,5.0,3.0
Baja California Sur,6,1265.0,438.0,701.0,126.0
Baja California Sur,7,1225.0,898.0,234.0,93.0
Baja California Sur,8,1211.0,1081.0,84.0,46.0
Baja California Sur,9,1273.0,1230.0,36.0,7.0
Baja California Sur,10,1185.0,1158.0,17.0,10.0
Baja California Sur,11,1184.0,1169.0,11.0,4.0
Baja California Sur,12,1171.0,1157.0,9.0,5.0
Baja California Sur,13,1114.0,1107.0,3.0,4.0
Baja California Sur,14,1149.0,1133.0,6.0,10.0
Baja California Sur,6,1982.0,688.0,1127.0,167.0
Baja California Sur,7,1907.0,1341.0,435.0,131.0
Baja California Sur,8,1914.0,1685.0,172.0,57.0
Baja California Sur,9,1855.0,1772.0,72.0,11.0
Baja California Sur,10,2010.0,1947.0,50.0,13.0
Baja California Sur,11,1686.0,1654.0,21.0,11.0
Baja California Sur,12,1738.0,1716.0,20.0,2.0
Baja California Sur,13,1641.0,1611.0,21.0,9.0
Baja California Sur,14,1667.0,1649.0,10.0,8.0
Baja California Sur,6,2711.0,1210.0,1255.0,246.0
Baja California Sur,7,2702.0,2082.0,449.0,171.0
Baja California Sur,8,2703.0,2484.0,147.0,72.0
Baja California Sur,9,2612.0,2525.0,63.0,24.0
Baja California Sur,10,2689.0,2623.0,47.0,19.0
Baja California Sur,11,2431.0,2404.0,16.0,11.0
Baja California Sur,12,2437.0,2413.0,19.0,5.0
Baja California Sur,13,2354.0,2330.0,11.0,13.0
Baja California Sur,14,2307.0,2291.0,10.0,6.0
Baja California Sur,6,3572.0,1623.0,1785.0,164.0
Baja California Sur,7,3815.0,3082.0,594.0,139.0
Baja California Sur,8,3743.0,3468.0,218.0,57.0
Baja California Sur,9,3682.0,3559.0,98.0,25.0
Baja California Sur,10,3812.0,3720.0,62.0,30.0
Baja California Sur,11,3535.0,3513.0,16.0,6.0
Baja California Sur,12,3638.0,3611.0,17.0,10.0
Baja California Sur,13,3562.0,3521.0,19.0,22.0
Baja California Sur,14,3640.0,3612.0,16.0,12.0
Campeche,6,15484.0,5431.0,9239.0,814.0
Campeche,7,15521.0,10502.0,4422.0,597.0
Campeche,8,15763.0,13205.0,2156.0,402.0
Campeche,9,16083.0,14805.0,1122.0,156.0
Campeche,10,17069.0,16215.0,693.0,161.0
Campeche,11,15216.0,14822.0,319.0,75.0
Campeche,12,16205.0,15842.0,289.0,74.0
Campeche,13,16104.0,15779.0,232.0,93.0
Campeche,14,16720.0,16390.0,230.0,100.0
Campeche,6,1024.0,162.0,834.0,28.0
Campeche,7,1085.0,476.0,587.0,22.0
Campeche,8,1110.0,768.0,330.0,12.0
Campeche,9,1197.0,1007.0,178.0,12.0
Campeche,10,1246.0,1140.0,98.0,8.0
Campeche,11,1073.0,1015.0,56.0,2.0
Campeche,12,1163.0,1119.0,41.0,3.0
Campeche,13,1251.0,1210.0,38.0,3.0
Campeche,14,1240.0,1201.0,31.0,8.0
Campeche,6,1045.0,159.0,845.0,41.0
Campeche,7,1033.0,449.0,559.0,25.0
Campeche,8,1052.0,696.0,336.0,20.0
Campeche,9,1100.0,925.0,169.0,6.0
Campeche,10,1153.0,1069.0,82.0,2.0
Campeche,11,1033.0,994.0,34.0,5.0
Campeche,12,1164.0,1139.0,25.0,0.0
Campeche,13,1140.0,1114.0,22.0,4.0
Campeche,14,1194.0,1174.0,18.0,2.0
Campeche,6,1147.0,259.0,861.0,27.0
Campeche,7,1207.0,674.0,513.0,20.0
Campeche,8,1175.0,909.0,258.0,8.0
Campeche,9,1243.0,1104.0,137.0,2.0
Campeche,10,1326.0,1233.0,88.0,5.0
Campeche,11,1178.0,1141.0,35.0,2.0
Campeche,12,1343.0,1307.0,33.0,3.0
Campeche,13,1239.0,1210.0,26.0,3.0
Campeche,14,1347.0,1318.0,21.0,8.0
Campeche,6,1291.0,305.0,948.0,38.0
Campeche,7,1319.0,806.0,492.0,21.0
Campeche,8,1369.0,1100.0,252.0,17.0
Campeche,9,1436.0,1310.0,119.0,7.0
Campeche,10,1497.0,1398.0,91.0,8.0
Campeche,11,1313.0,1276.0,35.0,2.0
Campeche,12,1387.0,1357.0,29.0,1.0
Campeche,13,1414.0,1387.0,24.0,3.0
Campeche,14,1432.0,1399.0,26.0,7.0
Campeche,6,825.0,225.0,562.0,38.0
Campeche,7,940.0,596.0,326.0,18.0
Campeche,8,920.0,749.0,151.0,20.0
Campeche,9,989.0,878.0,91.0,20.0
Campeche,10,1045.0,961.0,52.0,32.0
Campeche,11,945.0,906.0,21.0,18.0
Campeche,12,1000.0,961.0,19.0,20.0
Campeche,13,986.0,949.0,16.0,21.0
Campeche,14,1000.0,955.0,21.0,24.0
Campeche,6,1514.0,480.0,959.0,75.0
Campeche,7,1472.0,1032.0,382.0,58.0
Campeche,8,1550.0,1341.0,179.0,30.0
Campeche,9,1573.0,1476.0,87.0,10.0
Campeche,10,1682.0,1598.0,72.0,12.0
Campeche,11,1463.0,1427.0,30.0,6.0
Campeche,12,1522.0,1483.0,34.0,5.0
Campeche,13,1604.0,1577.0,23.0,4.0
Campeche,14,1616.0,1592.0,19.0,5.0
Campeche,6,661.0,248.0,373.0,40.0
Campeche,7,623.0,454.0,140.0,29.0
Campeche,8,659.0,587.0,61.0,11.0
Campeche,9,665.0,632.0,30.0,3.0
Campeche,10,720.0,694.0,22.0,4.0
Campeche,11,600.0,591.0,9.0,0.0
Campeche,12,667.0,658.0,9.0,0.0
Campeche,13,654.0,647.0,6.0,1.0
Campeche,14,653.0,646.0,5.0,2.0
Campeche,6,601.0,229.0,347.0,25.0
Campeche,7,598.0,455.0,130.0,13.0
Campeche,8,567.0,502.0,58.0,7.0
Campeche,9,646.0,609.0,33.0,4.0
Campeche,10,658.0,632.0,19.0,7.0
Campeche,11,580.0,569.0,8.0,3.0
Campeche,12,651.0,637.0,13.0,1.0
Campeche,13,601.0,587.0,14.0,0.0
Campeche,14,686.0,674.0,12.0,0.0
Campeche,6,642.0,287.0,332.0,23.0
Campeche,7,634.0,487.0,133.0,14.0
Campeche,8,573.0,493.0,72.0,8.0
Campeche,9,623.0,581.0,40.0,2.0
Campeche,10,630.0,596.0,30.0,4.0
Campeche,11,598.0,581.0,16.0,1.0
Campeche,12,624.0,610.0,14.0,0.0
Campeche,13,608.0,598.0,8.0,2.0
Campeche,14,626.0,614.0,11.0,1.0
Campeche,6,6734.0,3077.0,3178.0,479.0
Campeche,7,6610.0,5073.0,1160.0,377.0
Campeche,8,6788.0,6060.0,459.0,269.0
Campeche,9,6611.0,6283.0,238.0,90.0
Campeche,10,7112.0,6894.0,139.0,79.0
Campeche,11,6433.0,6322.0,75.0,36.0
Campeche,12,6684.0,6571.0,72.0,41.0
Campeche,13,6607.0,6500.0,55.0,52.0
Campeche,14,6926.0,6817.0,66.0,43.0
Coahuila de Zaragoza,6,53374.0,24952.0,24064.0,4358.0
Coahuila de Zaragoza,7,53400.0,42531.0,7218.0,3651.0
Coahuila de Zaragoza,8,56127.0,50629.0,2953.0,2545.0
Coahuila de Zaragoza,9,55593.0,53653.0,1362.0,578.0
Coahuila de Zaragoza,10,57897.0,56595.0,835.0,467.0
Coahuila de Zaragoza,11,52038.0,51430.0,424.0,184.0
Coahuila de Zaragoza,12,54003.0,53527.0,279.0,197.0
Coahuila de Zaragoza,13,51175.0,50599.0,220.0,356.0
Coahuila de Zaragoza,14,53080.0,52519.0,240.0,321.0
Coahuila de Zaragoza,6,1181.0,406.0,713.0,62.0
Coahuila de Zaragoza,7,1107.0,809.0,268.0,30.0
Coahuila de Zaragoza,8,1304.0,1142.0,145.0,17.0
Coahuila de Zaragoza,9,1237.0,1157.0,75.0,5.0
Coahuila de Zaragoza,10,1336.0,1292.0,33.0,11.0
Coahuila de Zaragoza,11,1199.0,1174.0,24.0,1.0
Coahuila de Zaragoza,12,1233.0,1213.0,17.0,3.0
Coahuila de Zaragoza,13,1244.0,1230.0,8.0,6.0
Coahuila de Zaragoza,14,1319.0,1294.0,15.0,10.0
Coahuila de Zaragoza,6,954.0,349.0,560.0,45.0
Coahuila de Zaragoza,7,1007.0,735.0,243.0,29.0
Coahuila de Zaragoza,8,1040.0,940.0,93.0,7.0
Coahuila de Zaragoza,9,1075.0,1018.0,52.0,5.0
Coahuila de Zaragoza,10,1079.0,1051.0,20.0,8.0
Coahuila de Zaragoza,11,931.0,915.0,13.0,3.0
Coahuila de Zaragoza,12,1015.0,1008.0,4.0,3.0
Coahuila de Zaragoza,13,920.0,907.0,7.0,6.0
Coahuila de Zaragoza,14,1081.0,1069.0,6.0,6.0
Coahuila de Zaragoza,6,1030.0,404.0,574.0,52.0
Coahuila de Zaragoza,7,1018.0,781.0,204.0,33.0
Coahuila de Zaragoza,8,1127.0,1015.0,102.0,10.0
Coahuila de Zaragoza,9,1115.0,1080.0,32.0,3.0
Coahuila de Zaragoza,10,1093.0,1070.0,19.0,4.0
Coahuila de Zaragoza,11,996.0,984.0,9.0,3.0
Coahuila de Zaragoza,12,1020.0,1017.0,1.0,2.0
Coahuila de Zaragoza,13,1010.0,1003.0,2.0,5.0
Coahuila de Zaragoza,14,1049.0,1037.0,7.0,5.0
Coahuila de Zaragoza,6,2342.0,915.0,1337.0,90.0
Coahuila de Zaragoza,7,2290.0,1779.0,451.0,60.0
Coahuila de Zaragoza,8,2407.0,2191.0,185.0,31.0
Coahuila de Zaragoza,9,2463.0,2350.0,98.0,15.0
Coahuila de Zaragoza,10,2470.0,2383.0,73.0,14.0
Coahuila de Zaragoza,11,2281.0,2236.0,34.0,11.0
Coahuila de Zaragoza,12,2401.0,2380.0,17.0,4.0
Coahuila de Zaragoza,13,2248.0,2220.0,18.0,10.0
Coahuila de Zaragoza,14,2435.0,2413.0,12.0,10.0
Coahuila de Zaragoza,6,1250.0,558.0,650.0,42.0
Coahuila de Zaragoza,7,1193.0,964.0,189.0,40.0
Coahuila de Zaragoza,8,1269.0,1176.0,75.0,18.0
Coahuila de Zaragoza,9,1275.0,1221.0,46.0,8.0
Coahuila de Zaragoza,10,1298.0,1260.0,29.0,9.0
Coahuila de Zaragoza,11,1187.0,1169.0,16.0,2.0
Coahuila de Zaragoza,12,1279.0,1267.0,11.0,1.0
Coahuila de Zaragoza,13,1217.0,1206.0,8.0,3.0
Coahuila de Zaragoza,14,1308.0,1288.0,11.0,9.0
Coahuila de Zaragoza,6,923.0,402.0,427.0,94.0
Coahuila de Zaragoza,7,920.0,730.0,140.0,50.0
Coahuila de Zaragoza,8,946.0,854.0,44.0,48.0
Coahuila de Zaragoza,9,962.0,922.0,23.0,17.0
Coahuila de Zaragoza,10,1041.0,1010.0,18.0,13.0
Coahuila de Zaragoza,11,886.0,867.0,11.0,8.0
Coahuila de Zaragoza,12,922.0,914.0,6.0,2.0
Coahuila de Zaragoza,13,927.0,917.0,5.0,5.0
Coahuila de Zaragoza,14,928.0,909.0,4.0,15.0
Coahuila de Zaragoza,6,397.0,201.0,181.0,15.0
Coahuila de Zaragoza,7,378.0,315.0,54.0,9.0
Coahuila de Zaragoza,8,434.0,401.0,22.0,11.0
Coahuila de Zaragoza,9,449.0,430.0,15.0,4.0
Coahuila de Zaragoza,10,487.0,469.0,16.0,2.0
Coahuila de Zaragoza,11,404.0,398.0,6.0,0.0
Coahuila de Zaragoza,12,425.0,420.0,4.0,1.0
Coahuila de Zaragoza,13,445.0,441.0,1.0,3.0
Coahuila de Zaragoza,14,389.0,385.0,3.0,1.0
Coahuila de Zaragoza,6,2585.0,1295.0,1062.0,228.0
Coahuila de Zaragoza,7,2503.0,2029.0,291.0,183.0
Coahuila de Zaragoza,8,2648.0,2410.0,109.0,129.0
Coahuila de Zaragoza,9,2721.0,2645.0,55.0,21.0
Coahuila de Zaragoza,10,2850.0,2798.0,35.0,17.0
Coahuila de Zaragoza,11,2591.0,2563.0,22.0,6.0
Coahuila de Zaragoza,12,2556.0,2532.0,10.0,14.0
Coahuila de Zaragoza,13,2541.0,2502.0,11.0,28.0
Coahuila de Zaragoza,14,2661.0,2633.0,13.0,15.0
Coahuila de Zaragoza,6,2889.0,1312.0,1281.0,296.0
Coahuila de Zaragoza,7,3050.0,2345.0,455.0,250.0
Coahuila de Zaragoza,8,3166.0,2815.0,193.0,158.0
Coahuila de Zaragoza,9,3200.0,3050.0,101.0,49.0
Coahuila de Zaragoza,10,3405.0,3338.0,45.0,22.0
Coahuila de Zaragoza,11,2984.0,2943.0,27.0,14.0
Coahuila de Zaragoza,12,3178.0,3147.0,20.0,11.0
Coahuila de Zaragoza,13,3081.0,3043.0,11.0,27.0
Coahuila de Zaragoza,14,3197.0,3168.0,11.0,18.0
Coahuila de Zaragoza,6,5071.0,2387.0,2409.0,275.0
Coahuila de Zaragoza,7,4945.0,4041.0,641.0,263.0
Coahuila de Zaragoza,8,5211.0,4773.0,254.0,184.0
Coahuila de Zaragoza,9,4953.0,4811.0,104.0,38.0
